Runs	oilvis	dtmax	kvkh	mflt1	mflt2	mflt3	mflt4	oilexp	owc	sorw	swc	watexp	scen	prop	size	perm	poro
run638	11.6172000000	91.2500000000	0.1000000000	0.8345320000	0.9548940000	0.3760490000	0.4260650000	2.9018400000	-1072.4000000000	0.1813590000	0.1784160000	1.7298900000	2.0000000000	36.4278000000	229.5630000000	658	433
run639	8.5553200000	365.0000000000	0.0010000000	0.0911390000	0.6108570000	0.0710972000	0.6898850000	3.2048800000	-1072.2100000000	0.1453370000	0.2440350000	2.0732500000	2.0000000000	38.6160000000	170.8520000000	658	433
run640	8.9893500000	365.0000000000	0.1000000000	0.7241070000	0.1803250000	0.2086270000	0.1098230000	2.5165300000	-1065.9500000000	0.2203500000	0.1865570000	2.0912700000	2.0000000000	43.3805000000	279.6690000000	308	641
run641	11.1845000000	365.0000000000	0.1000000000	0.1065790000	0.1929440000	0.7632810000	0.4322560000	3.0296800000	-1063.2100000000	0.1352230000	0.2549530000	2.0943000000	1.0000000000	42.3411000000	161.6780000000	417	534
run642	10.1446000000	182.5000000000	0.0010000000	0.9011660000	0.0957346000	0.8930350000	0.9607370000	2.6991300000	-1072.5300000000	0.1379670000	0.1971080000	1.9923500000	1.0000000000	32.7644000000	121.9730000000	808	302
run643	10.0529000000	91.2500000000	0.1000000000	0.8733330000	0.3665550000	0.7464920000	0.7091710000	3.0312700000	-1072.9500000000	0.2246540000	0.1746490000	2.1912800000	1.0000000000	35.9963000000	184.2860000000	658	433
run644	9.7542800000	91.2500000000	0.1000000000	0.5034200000	0.5081200000	0.9452740000	0.3641830000	3.0554000000	-1066.9300000000	0.1545190000	0.2879480000	1.9199000000	3.0000000000	37.4807000000	215.2810000000	658	433
run645	7.4466700000	365.0000000000	0.1000000000	0.0414869000	0.3471280000	0.1070980000	0.4096810000	2.6938800000	-1064.9800000000	0.1421380000	0.1418520000	1.9867500000	1.0000000000	47.5237000000	117.1580000000	191	684
run646	9.1746500000	91.2500000000	0.0010000000	0.1866290000	0.2696360000	0.8828610000	0.2312510000	3.1911000000	-1066.4300000000	0.2465190000	0.2673220000	2.0117200000	1.0000000000	46.5099000000	227.4640000000	307	645
run647	12.6994000000	182.5000000000	0.1000000000	0.2634800000	0.7317320000	0.3157960000	0.9892120000	3.0426500000	-1073.1400000000	0.1566930000	0.2016550000	1.9696100000	2.0000000000	32.6228000000	200.4790000000	708	302
run648	11.2508000000	182.5000000000	0.0010000000	0.2105450000	0.7496070000	0.9568090000	0.4309290000	2.8950800000	-1074.6200000000	0.1206310000	0.2008790000	2.1957200000	3.0000000000	41.5305000000	228.6050000000	421	496
run649	12.8230000000	91.2500000000	0.0100000000	0.6701320000	0.3493310000	0.1502820000	0.0285986000	3.0377400000	-1074.1300000000	0.1649310000	0.1602910000	1.9740800000	1.0000000000	36.5719000000	268.7920000000	707	431
run650	8.5997600000	365.0000000000	0.0100000000	0.9455710000	0.8257050000	0.4758640000	0.9051080000	3.3829300000	-1069.2000000000	0.1363310000	0.2369740000	1.9857900000	2.0000000000	31.8513000000	240.3360000000	708	333
run651	9.2102700000	91.2500000000	0.0010000000	0.5603170000	0.2840470000	0.2858860000	0.5031430000	3.0363200000	-1068.2900000000	0.1093840000	0.1191950000	1.7131900000	3.0000000000	48.6218000000	208.8350000000	191	645
run652	7.9118400000	365.0000000000	0.0010000000	0.9995520000	0.7748390000	0.6354800000	0.0159997000	2.9212600000	-1067.9800000000	0.1633950000	0.2014260000	2.0715000000	2.0000000000	35.6209000000	135.0720000000	658	433
run653	7.4873400000	365.0000000000	0.1000000000	0.5025920000	0.7362110000	0.6734580000	0.6546650000	2.9636200000	-1066.3400000000	0.2756630000	0.1559250000	2.1369200000	3.0000000000	43.0515000000	121.6070000000	420	496
run654	12.4049000000	365.0000000000	0.0100000000	0.4600430000	0.3901580000	0.1410820000	0.2912990000	3.1504200000	-1075.4900000000	0.2265380000	0.2160390000	1.9705900000	3.0000000000	33.5798000000	236.8390000000	661	431
run655	10.1300000000	182.5000000000	0.1000000000	0.3699740000	0.7990730000	0.9871720000	0.3352910000	2.9266600000	-1075.3300000000	0.1662790000	0.2013420000	2.0848400000	2.0000000000	39.8624000000	282.5370000000	573	435
run656	10.4835000000	91.2500000000	0.0010000000	0.2571910000	0.8080850000	0.0826555000	0.6845910000	2.9586500000	-1062.4400000000	0.1802020000	0.2008770000	2.1183800000	1.0000000000	46.2004000000	146.8030000000	191	646
run657	11.1896000000	182.5000000000	0.0010000000	0.2521220000	0.8292310000	0.6146530000	0.6188710000	2.3171500000	-1068.0400000000	0.3003960000	0.2054120000	1.7635900000	1.0000000000	39.7049000000	171.1330000000	523	435
run658	8.6866600000	365.0000000000	0.0010000000	0.0773619000	0.4264850000	0.7252720000	0.5651800000	3.3914200000	-1071.6800000000	0.1915720000	0.1103670000	2.0052000000	1.0000000000	30.0592000000	146.4490000000	808	254
run659	8.6932000000	182.5000000000	0.0010000000	0.2673910000	0.1242350000	0.2355020000	0.7247240000	2.8495200000	-1073.6300000000	0.2191410000	0.2514750000	2.1018900000	3.0000000000	43.8743000000	257.5610000000	420	641
run660	5.4065200000	182.5000000000	0.0100000000	0.0502144000	0.7690350000	0.3758760000	0.3945160000	2.9502400000	-1075.6600000000	0.1762450000	0.2838260000	1.9314700000	1.0000000000	30.2588000000	123.9690000000	808	302
run661	11.5420000000	182.5000000000	0.1000000000	0.6401750000	0.7643830000	0.7958300000	0.0092734000	2.6725900000	-1061.5600000000	0.1787050000	0.2049770000	2.0245000000	3.0000000000	49.0484000000	255.9190000000	223	646
run662	8.4875800000	182.5000000000	0.1000000000	0.6755990000	0.5319810000	0.6283430000	0.9798100000	3.0251600000	-1070.8600000000	0.1990820000	0.2642160000	1.9228100000	2.0000000000	32.9756000000	180.9600000000	708	367
run663	6.9767400000	182.5000000000	0.1000000000	0.2199200000	0.5057980000	0.5837980000	0.0086371100	3.0629000000	-1067.4200000000	0.2581530000	0.2242730000	1.8941100000	1.0000000000	36.8001000000	109.0210000000	523	433
run664	9.5307500000	365.0000000000	0.0010000000	0.7984190000	0.6143320000	0.8451470000	0.1429450000	3.2662600000	-1066.3900000000	0.1418830000	0.1365430000	1.9031900000	1.0000000000	40.5612000000	176.5650000000	370	489
run665	9.7249900000	91.2500000000	0.0010000000	0.2277020000	0.5885260000	0.6721780000	0.2327320000	2.6704300000	-1072.8800000000	0.2023350000	0.2113590000	2.1158400000	3.0000000000	30.9491000000	176.7420000000	809	302
run666	8.7322100000	182.5000000000	0.1000000000	0.0931789000	0.8137900000	0.4830460000	0.6064900000	3.3548400000	-1070.2500000000	0.1543560000	0.1432800000	1.9341500000	2.0000000000	35.5666000000	158.0640000000	658	431
run667	8.1681700000	182.5000000000	0.0100000000	0.2640380000	0.3982030000	0.4170900000	0.7879510000	2.7665000000	-1066.1200000000	0.2270900000	0.2116640000	2.0055600000	1.0000000000	30.9143000000	184.3960000000	766	302
run668	6.2399300000	365.0000000000	0.1000000000	0.3629940000	0.9735710000	0.8231850000	0.3818680000	2.9844300000	-1074.0900000000	0.2364340000	0.2418680000	1.9466600000	3.0000000000	38.2205000000	140.0710000000	523	433
run669	10.9440000000	182.5000000000	0.1000000000	0.1719810000	0.3518330000	0.4429030000	0.3511730000	3.0227800000	-1074.2000000000	0.1481830000	0.2095340000	1.9991700000	2.0000000000	44.8930000000	232.5660000000	392	641
run670	13.1235000000	182.5000000000	0.1000000000	0.1231470000	0.4894840000	0.8943380000	0.6928860000	2.9159400000	-1069.5900000000	0.1514180000	0.2108870000	1.7391000000	1.0000000000	49.9219000000	228.0680000000	111	665
run671	11.2270000000	365.0000000000	0.1000000000	0.7707710000	0.4654730000	0.2217840000	0.8872450000	2.7647800000	-1068.4700000000	0.2496040000	0.1122740000	2.0021400000	2.0000000000	44.1252000000	211.6180000000	308	646
run672	6.5314900000	91.2500000000	0.0100000000	0.9612870000	0.5091850000	0.9363180000	0.5947460000	3.3653600000	-1070.0400000000	0.2001800000	0.1160750000	1.9798900000	3.0000000000	38.6111000000	244.0600000000	529	435
run673	14.7178000000	182.5000000000	0.0010000000	0.3565420000	0.9188950000	0.2580530000	0.5852060000	3.2304700000	-1068.0300000000	0.2262350000	0.2225530000	1.8195400000	3.0000000000	33.8722000000	281.1150000000	808	302
run674	13.8915000000	365.0000000000	0.1000000000	0.6559570000	0.8451730000	0.8356400000	0.5889420000	3.3046000000	-1070.5800000000	0.1868740000	0.2460630000	2.1145700000	1.0000000000	30.3357000000	257.5360000000	808	302
run675	6.8885500000	91.2500000000	0.1000000000	0.3065280000	0.6832420000	0.3535810000	0.7962920000	3.1962700000	-1062.1700000000	0.1791600000	0.2374670000	1.9903500000	2.0000000000	36.4748000000	208.0780000000	528	435
run676	10.4272000000	365.0000000000	0.0100000000	0.0173276000	0.5036170000	0.9895160000	0.6696230000	3.3583800000	-1061.3800000000	0.2303250000	0.2267570000	2.0030000000	3.0000000000	38.6209000000	143.3850000000	658	433
run677	9.3173000000	365.0000000000	0.0010000000	0.6648470000	0.6808900000	0.2505430000	0.6531510000	3.4364400000	-1067.8700000000	0.1877350000	0.1918450000	2.1117900000	2.0000000000	42.5401000000	244.4990000000	358	641
run678	11.4324000000	182.5000000000	0.0100000000	0.4590320000	0.0973551000	0.5590790000	0.4288000000	3.2973600000	-1068.7200000000	0.2083150000	0.2487870000	1.9664500000	3.0000000000	38.5879000000	237.9320000000	458	434
run679	12.5961000000	91.2500000000	0.0100000000	0.4805000000	0.6721890000	0.8834640000	0.5770120000	3.1985000000	-1069.2600000000	0.3196400000	0.1829730000	1.9870700000	1.0000000000	34.9648000000	212.9190000000	708	370
run680	9.1168400000	91.2500000000	0.0010000000	0.3763290000	0.8247910000	0.7103650000	0.9493480000	2.6155400000	-1066.5500000000	0.1556930000	0.1934760000	2.0049500000	1.0000000000	45.1213000000	125.3000000000	308	606
run681	6.6168900000	182.5000000000	0.0100000000	0.3035030000	0.0191044000	0.8721210000	0.4506520000	3.0734300000	-1062.5400000000	0.2249890000	0.1867340000	2.0286800000	2.0000000000	37.9745000000	287.7620000000	658	434
run682	11.2915000000	91.2500000000	0.0010000000	0.7209290000	0.6020010000	0.2679370000	0.8310450000	2.6750200000	-1062.0900000000	0.2226270000	0.1287370000	1.9302300000	3.0000000000	31.7255000000	232.9940000000	704	370
run683	10.2065000000	365.0000000000	0.0100000000	0.3287170000	0.9913360000	0.3705560000	0.9696220000	2.9526900000	-1062.1000000000	0.2318180000	0.2043950000	2.0047400000	2.0000000000	37.7609000000	289.6420000000	523	435
run684	8.1741900000	91.2500000000	0.1000000000	0.5009060000	0.2361850000	0.9068260000	0.6487160000	2.8891200000	-1073.5500000000	0.2616170000	0.1700320000	1.9117000000	1.0000000000	46.2798000000	161.8670000000	214	646
run685	6.6886400000	91.2500000000	0.0100000000	0.6367440000	0.2347400000	0.3545090000	0.8621110000	3.1076600000	-1064.9900000000	0.1059500000	0.1663920000	1.7867400000	2.0000000000	42.9124000000	222.4100000000	441	496
run686	12.0834000000	182.5000000000	0.1000000000	0.2036680000	0.0418759000	0.4487020000	0.2209090000	2.9379900000	-1066.6100000000	0.1181400000	0.2542530000	1.8549800000	1.0000000000	46.0515000000	146.4860000000	290	646
run687	11.3177000000	365.0000000000	0.0010000000	0.1491190000	0.1146850000	0.6414490000	0.8461250000	2.9244400000	-1074.3500000000	0.1359180000	0.1412850000	1.9718900000	1.0000000000	47.3675000000	213.8590000000	251	652
run688	9.9374900000	365.0000000000	0.0100000000	0.6629340000	0.3817330000	0.5583360000	0.1630240000	2.9064600000	-1071.7400000000	0.2242420000	0.1333450000	1.8651300000	2.0000000000	48.4997000000	244.6030000000	91	684
run689	9.9926900000	91.2500000000	0.0010000000	0.5887850000	0.4636520000	0.6863030000	0.7290920000	2.8981000000	-1072.4700000000	0.2063620000	0.1763190000	2.0026700000	1.0000000000	45.8348000000	259.4410000000	197	691
run690	8.1000900000	182.5000000000	0.0100000000	0.1326970000	0.8407340000	0.6795490000	0.0815143000	2.8313000000	-1073.2800000000	0.1786740000	0.1660660000	1.9943900000	3.0000000000	38.2400000000	156.2270000000	532	435
run691	10.8645000000	91.2500000000	0.0010000000	0.1847330000	0.7801400000	0.8878370000	0.6040380000	3.1798700000	-1075.2900000000	0.2305680000	0.2147890000	1.9468100000	2.0000000000	38.9108000000	175.3440000000	523	435
run692	11.7801000000	182.5000000000	0.1000000000	0.9938150000	0.7283760000	0.4460990000	0.2539770000	3.3106500000	-1072.5100000000	0.1820880000	0.1133350000	1.9687800000	2.0000000000	34.4093000000	159.3770000000	667	431
run693	10.6720000000	182.5000000000	0.0010000000	0.3004510000	0.3221360000	0.1145150000	0.0917101000	2.8212500000	-1072.7900000000	0.2389260000	0.1496950000	1.8758900000	1.0000000000	41.9193000000	254.2100000000	448	529
run694	9.6960500000	91.2500000000	0.0010000000	0.3859550000	0.5777960000	0.2536080000	0.1418400000	3.0953600000	-1061.6600000000	0.1755350000	0.1625070000	1.9863300000	1.0000000000	38.4225000000	220.1510000000	449	496
run695	10.8005000000	365.0000000000	0.0010000000	0.8871450000	0.1935450000	0.8178560000	0.0904678000	2.7505800000	-1066.1400000000	0.1994570000	0.2343250000	2.0410500000	1.0000000000	37.7792000000	273.3090000000	405	450
run696	11.9006000000	182.5000000000	0.0100000000	0.3394200000	0.0533340000	0.3674710000	0.3289360000	3.3997600000	-1070.3500000000	0.3075350000	0.2165660000	1.9447000000	3.0000000000	35.0331000000	289.2090000000	663	431
run697	7.2882600000	365.0000000000	0.0010000000	0.9301830000	0.5023570000	0.1298520000	0.6827750000	3.1102200000	-1074.8700000000	0.1985310000	0.2918080000	1.8734300000	2.0000000000	36.8966000000	267.6930000000	658	434
run698	8.6392900000	91.2500000000	0.1000000000	0.5957680000	0.0669062000	0.0020536100	0.5708580000	2.9955000000	-1074.5900000000	0.2118010000	0.1758600000	2.0884300000	1.0000000000	48.3660000000	127.0090000000	232	646
run699	8.6271400000	182.5000000000	0.0100000000	0.4489850000	0.8948930000	0.7586120000	0.5131810000	3.0419300000	-1066.1000000000	0.2049830000	0.1717330000	1.8448700000	1.0000000000	37.0724000000	257.3170000000	638	423
run700	9.4257900000	365.0000000000	0.1000000000	0.3341200000	0.8170660000	0.2439360000	0.5641940000	2.9118600000	-1071.0600000000	0.2108510000	0.1912610000	2.0384600000	1.0000000000	31.4612000000	279.0580000000	694	370
run701	10.2714000000	365.0000000000	0.0010000000	0.2620960000	0.5353480000	0.7808820000	0.6471130000	2.5441500000	-1072.6800000000	0.1932780000	0.1954710000	1.9539800000	1.0000000000	34.8299000000	159.9320000000	658	431
run702	6.6448000000	91.2500000000	0.0010000000	0.5075930000	0.5368290000	0.2379580000	0.5732140000	2.8645600000	-1061.2100000000	0.1943130000	0.2685260000	1.9034800000	2.0000000000	41.4139000000	143.4160000000	421	496
run703	8.4700700000	365.0000000000	0.1000000000	0.7560700000	0.0264963000	0.6297500000	0.6373470000	3.0897600000	-1073.3900000000	0.1884790000	0.2764040000	2.0755700000	2.0000000000	41.3993000000	200.0460000000	421	494
run704	11.0057000000	182.5000000000	0.1000000000	0.2791280000	0.0174567000	0.9245320000	0.8583570000	2.8854400000	-1062.1300000000	0.1259130000	0.1818270000	2.0475400000	3.0000000000	36.1916000000	273.2780000000	789	370
run705	11.9099000000	182.5000000000	0.0100000000	0.6262980000	0.6197770000	0.5152840000	0.1970650000	2.7817900000	-1067.6100000000	0.1717250000	0.2061150000	2.0435400000	2.0000000000	46.0747000000	234.8130000000	307	646
run706	10.1921000000	365.0000000000	0.0010000000	0.4372020000	0.1684480000	0.0448042000	0.4898740000	3.0520100000	-1075.7800000000	0.2417510000	0.2238810000	2.0386700000	2.0000000000	46.9030000000	182.8940000000	190	646
run707	7.6976300000	365.0000000000	0.0100000000	0.6861720000	0.0429343000	0.5007790000	0.4150010000	3.1307900000	-1064.3900000000	0.1484150000	0.1737300000	1.8705700000	2.0000000000	34.9355000000	204.5500000000	613	433
run708	12.2422000000	91.2500000000	0.1000000000	0.2178600000	0.5469710000	0.2565170000	0.5479400000	3.0798000000	-1065.3700000000	0.1735930000	0.2132430000	1.9764300000	2.0000000000	32.4201000000	297.4430000000	808	302
run709	9.4208900000	365.0000000000	0.1000000000	0.1210680000	0.5648190000	0.4612730000	0.8806210000	3.3394800000	-1065.7000000000	0.1979670000	0.2197830000	2.0472900000	1.0000000000	44.9785000000	161.6540000000	323	641
run710	11.2100000000	91.2500000000	0.0100000000	0.4415340000	0.1690250000	0.8147750000	0.3654410000	3.1277100000	-1074.3900000000	0.1494160000	0.2027970000	1.9241900000	2.0000000000	42.9637000000	125.4710000000	421	641
run711	9.4202200000	91.2500000000	0.1000000000	0.1821380000	0.3161270000	0.9851160000	0.4520850000	3.2700400000	-1068.1700000000	0.2123580000	0.2535040000	2.0533400000	1.0000000000	48.0822000000	166.0480000000	308	646
run712	9.9445100000	91.2500000000	0.0100000000	0.0821096000	0.2103950000	0.2916990000	0.8279500000	3.3286100000	-1075.7500000000	0.2009400000	0.0631140000	1.8524200000	2.0000000000	34.1279000000	258.6230000000	658	431
run713	8.6375000000	91.2500000000	0.0100000000	0.7588210000	0.0255548000	0.6330950000	0.6270490000	3.1095100000	-1075.3800000000	0.2253190000	0.1791530000	2.0345300000	1.0000000000	44.5915000000	285.9800000000	317	600
run714	8.8533500000	91.2500000000	0.0010000000	0.0542571000	0.0552474000	0.4722190000	0.2451730000	2.4046400000	-1062.0700000000	0.2272540000	0.1451540000	2.0759100000	2.0000000000	30.6262000000	257.2500000000	808	302
run715	7.9058900000	182.5000000000	0.0100000000	0.2812110000	0.7597560000	0.6954240000	0.0141330000	3.3885400000	-1073.3400000000	0.1461850000	0.1415870000	2.0209300000	2.0000000000	39.6438000000	250.2850000000	486	504
run716	11.2592000000	182.5000000000	0.1000000000	0.7736460000	0.0313182000	0.4361420000	0.2495930000	2.8841500000	-1064.8900000000	0.2131490000	0.1984720000	1.8741600000	1.0000000000	45.7274000000	108.7470000000	304	646
run717	10.5680000000	182.5000000000	0.0100000000	0.8430150000	0.5872910000	0.5812440000	0.8031460000	3.2420500000	-1062.6900000000	0.2698390000	0.1007680000	2.0159700000	2.0000000000	48.4863000000	112.0300000000	191	684
run718	10.8178000000	91.2500000000	0.0100000000	0.8741130000	0.4415560000	0.4802010000	0.2543300000	2.9614800000	-1071.5700000000	0.1108800000	0.1748590000	2.0588700000	1.0000000000	48.5797000000	273.7720000000	158	684
run719	11.4923000000	182.5000000000	0.1000000000	0.4279710000	0.4295610000	0.5879020000	0.0872840000	2.9887700000	-1070.7700000000	0.2846940000	0.2604770000	1.9093500000	2.0000000000	44.6068000000	263.2070000000	348	641
run720	8.4477200000	182.5000000000	0.1000000000	0.8242520000	0.7336790000	0.7448710000	0.9742170000	2.5845200000	-1072.1200000000	0.1980170000	0.1999430000	1.9420600000	3.0000000000	31.0419000000	167.5980000000	809	302
run721	11.2681000000	91.2500000000	0.1000000000	0.7162560000	0.3290610000	0.8906430000	0.6584440000	3.1484600000	-1063.8700000000	0.2230540000	0.1234300000	2.0763100000	1.0000000000	30.2191000000	299.0780000000	848	176
